FILENAME,INSTANCE,GAME_TYPE,ALGORITHM_VARIANT,CUT,CUT_VALIDITY,ENUMERATE_NE,MODEL_TYPE,BRANCHING_STRATEGY,FEASIBILITY_TOL,SOLVE_STATUS,NUMBER_OF_NE_FOUND,NODE_EXPLORED,CUTS_ADDED,TIME,ANTICYCLING_MEASURES_TAKEN
slurm_20027963-38.out:result,../../../instances/NEP_knapsack_instances/2-10-8-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9,6,0.246904,0
slurm_20027963-390.out:result,../../../instances/NEP_knapsack_instances/2-70-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,18,3599.92,0
slurm_20027963-391.out:result,../../../instances/NEP_knapsack_instances/2-70-8-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,33,637,3599.99,0
slurm_20027963-392.out:result,../../../instances/NEP_knapsack_instances/2-70-8-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,118,1032,3600.04,0
slurm_20027963-393.out:result,../../../instances/NEP_knapsack_instances/2-70-8-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,390,1105,3600.05,0
slurm_20027963-394.out:result,../../../instances/NEP_knapsack_instances/2-70-8-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,136,545,3599.98,0
slurm_20027963-395.out:result,../../../instances/NEP_knapsack_instances/2-70-8-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,168,764,3600,0
slurm_20027963-396.out:result,../../../instances/NEP_knapsack_instances/2-70-8-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,245,664,3333.59,0
slurm_20027963-397.out:result,../../../instances/NEP_knapsack_instances/2-70-8-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,204,622,3599.98,0
slurm_20027963-398.out:result,../../../instances/NEP_knapsack_instances/2-70-8-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,686,420,2719.06,0
slurm_20027963-399.out:result,../../../instances/NEP_knapsack_instances/2-70-8-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,85,437,3599.96,0
slurm_20027963-39.out:result,../../../instances/NEP_knapsack_instances/2-10-8-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,9,0.340804,0
slurm_20027963-3.out:result,../../../instances/NEP_knapsack_instances/2-10-2-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.090127,0
slurm_20027963-400.out:result,../../../instances/NEP_knapsack_instances/2-70-8-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,213,717,3600,0
slurm_20027963-401.out:result,../../../instances/NEP_knapsack_instances/2-70-8-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,124,1085,3600.04,0
slurm_20027963-402.out:result,../../../instances/NEP_knapsack_instances/2-70-8-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,121,862,3599.96,0
slurm_20027963-403.out:result,../../../instances/NEP_knapsack_instances/2-70-8-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,51,873,3600.01,0
slurm_20027963-404.out:result,../../../instances/NEP_knapsack_instances/2-70-8-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,197,1133,3600.05,0
slurm_20027963-405.out:result,../../../instances/NEP_knapsack_instances/2-70-8-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,85,943,3600.02,0
slurm_20027963-406.out:result,../../../instances/NEP_knapsack_instances/2-80-2-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,131,430,3599.93,0
slurm_20027963-407.out:result,../../../instances/NEP_knapsack_instances/2-80-2-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,126,389,3599.93,0
slurm_20027963-408.out:result,../../../instances/NEP_knapsack_instances/2-80-2-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,73,328,3599.93,0
slurm_20027963-409.out:result,../../../instances/NEP_knapsack_instances/2-80-2-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,57,454,3599.93,0
slurm_20027963-40.out:result,../../../instances/NEP_knapsack_instances/2-10-8-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,4,0.240382,0
slurm_20027963-410.out:result,../../../instances/NEP_knapsack_instances/2-80-2-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,58,374,3599.93,0
slurm_20027963-411.out:result,../../../instances/NEP_knapsack_instances/2-80-2-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,14,280,3599.93,0
slurm_20027963-412.out:result,../../../instances/NEP_knapsack_instances/2-80-2-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,152,379,3599.93,0
slurm_20027963-413.out:result,../../../instances/NEP_knapsack_instances/2-80-2-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,195,684,3599.95,0
slurm_20027963-414.out:result,../../../instances/NEP_knapsack_instances/2-80-2-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,133,412,3599.94,0
slurm_20027963-415.out:result,../../../instances/NEP_knapsack_instances/2-80-2-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,212,598,3599.95,0
slurm_20027963-416.out:result,../../../instances/NEP_knapsack_instances/2-80-2-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,187,463,3599.93,0
slurm_20027963-417.out:result,../../../instances/NEP_knapsack_instances/2-80-2-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,60,540,3599.94,0
slurm_20027963-418.out:result,../../../instances/NEP_knapsack_instances/2-80-2-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,30,358,3599.92,0
slurm_20027963-419.out:result,../../../instances/NEP_knapsack_instances/2-80-2-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,150,482,3599.93,0
slurm_20027963-41.out:result,../../../instances/NEP_knapsack_instances/2-10-8-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,12,10,0.374067,0
slurm_20027963-420.out:result,../../../instances/NEP_knapsack_instances/2-80-2-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,85,376,3599.93,0
slurm_20027963-421.out:result,../../../instances/NEP_knapsack_instances/2-80-5-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,24,3599.91,0
slurm_20027963-422.out:result,../../../instances/NEP_knapsack_instances/2-80-5-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,12,40,3599.91,0
slurm_20027963-423.out:result,../../../instances/NEP_knapsack_instances/2-80-5-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,32,52,3599.91,0
slurm_20027963-424.out:result,../../../instances/NEP_knapsack_instances/2-80-5-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,40,3599.91,0
slurm_20027963-425.out:result,../../../instances/NEP_knapsack_instances/2-80-5-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24,36,3599.91,0
slurm_20027963-426.out:result,../../../instances/NEP_knapsack_instances/2-80-5-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,139,456,3599.96,0
slurm_20027963-427.out:result,../../../instances/NEP_knapsack_instances/2-80-5-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,143,552,3599.96,0
slurm_20027963-428.out:result,../../../instances/NEP_knapsack_instances/2-80-5-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,67,572,3599.97,0
slurm_20027963-429.out:result,../../../instances/NEP_knapsack_instances/2-80-5-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,240,216,3599.93,0
slurm_20027963-42.out:result,../../../instances/NEP_knapsack_instances/2-10-8-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,0.105576,0
slurm_20027963-430.out:result,../../../instances/NEP_knapsack_instances/2-80-5-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,211,404,3599.95,0
slurm_20027963-431.out:result,../../../instances/NEP_knapsack_instances/2-80-5-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,26,18,3599.91,0
slurm_20027963-432.out:result,../../../instances/NEP_knapsack_instances/2-80-5-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,14,3599.91,0
slurm_20027963-433.out:result,../../../instances/NEP_knapsack_instances/2-80-5-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,15,30,3599.91,0
slurm_20027963-434.out:result,../../../instances/NEP_knapsack_instances/2-80-5-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,18,18,3599.91,0
slurm_20027963-435.out:result,../../../instances/NEP_knapsack_instances/2-80-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,16,14,3599.91,0
slurm_20027963-436.out:result,../../../instances/NEP_knapsack_instances/2-80-8-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,93,640,3600,0
slurm_20027963-437.out:result,../../../instances/NEP_knapsack_instances/2-80-8-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,163,879,3600.03,0
slurm_20027963-438.out:result,../../../instances/NEP_knapsack_instances/2-80-8-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,72,802,3600.02,0
slurm_20027963-439.out:result,../../../instances/NEP_knapsack_instances/2-80-8-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,78,710,3600.01,0
slurm_20027963-43.out:result,../../../instances/NEP_knapsack_instances/2-10-8-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,6,1.05949,0
slurm_20027963-440.out:result,../../../instances/NEP_knapsack_instances/2-80-8-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,87,1097,3600.06,0
slurm_20027963-441.out:result,../../../instances/NEP_knapsack_instances/2-80-8-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,535,330,1430.36,0
slurm_20027963-442.out:result,../../../instances/NEP_knapsack_instances/2-80-8-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,395,441,3599.97,0
slurm_20027963-443.out:result,../../../instances/NEP_knapsack_instances/2-80-8-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,94,195,356.762,0
slurm_20027963-444.out:result,../../../instances/NEP_knapsack_instances/2-80-8-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,592,333,3599.95,0
slurm_20027963-445.out:result,../../../instances/NEP_knapsack_instances/2-80-8-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,152,1024,3600.05,0
slurm_20027963-446.out:result,../../../instances/NEP_knapsack_instances/2-80-8-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,24,406,3599.96,0
slurm_20027963-447.out:result,../../../instances/NEP_knapsack_instances/2-80-8-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,54,782,3600.01,0
slurm_20027963-448.out:result,../../../instances/NEP_knapsack_instances/2-80-8-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,75,767,3600.01,0
slurm_20027963-449.out:result,../../../instances/NEP_knapsack_instances/2-80-8-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,32,566,3599.99,0
slurm_20027963-44.out:result,../../../instances/NEP_knapsack_instances/2-10-8-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,7,0.218378,0
slurm_20027963-450.out:result,../../../instances/NEP_knapsack_instances/2-80-8-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,102,960,3600.04,0
slurm_20027963-451.out:result,../../../instances/NEP_knapsack_instances/3-10-2-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,25,26,2.31072,0
slurm_20027963-452.out:result,../../../instances/NEP_knapsack_instances/3-10-2-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,27,30,3.14152,0
slurm_20027963-453.out:result,../../../instances/NEP_knapsack_instances/3-10-2-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,18,44,2.69554,0
slurm_20027963-454.out:result,../../../instances/NEP_knapsack_instances/3-10-2-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,24,77,58.8729,0
slurm_20027963-455.out:result,../../../instances/NEP_knapsack_instances/3-10-2-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,0,1.19639,0
slurm_20027963-456.out:result,../../../instances/NEP_knapsack_instances/3-10-2-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,6,9,0.412357,0
slurm_20027963-457.out:result,../../../instances/NEP_knapsack_instances/3-10-2-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,6,0,0.263279,0
slurm_20027963-458.out:result,../../../instances/NEP_knapsack_instances/3-10-2-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,13,9,1.25879,0
slurm_20027963-459.out:result,../../../instances/NEP_knapsack_instances/3-10-2-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,0,0.215836,0
slurm_20027963-45.out:result,../../../instances/NEP_knapsack_instances/2-10-8-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2,0,0.100113,0
slurm_20027963-460.out:result,../../../instances/NEP_knapsack_instances/3-10-2-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,37,23,3.06594,0
slurm_20027963-461.out:result,../../../instances/NEP_knapsack_instances/3-10-2-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,1.12545,0
slurm_20027963-462.out:result,../../../instances/NEP_knapsack_instances/3-10-2-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,4,0,1.15012,0
slurm_20027963-463.out:result,../../../instances/NEP_knapsack_instances/3-10-2-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,0.290041,0
slurm_20027963-464.out:result,../../../instances/NEP_knapsack_instances/3-10-2-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,22,10,3.0352,0
slurm_20027963-465.out:result,../../../instances/NEP_knapsack_instances/3-10-2-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,0,1.13288,0
slurm_20027963-466.out:result,../../../instances/NEP_knapsack_instances/3-10-5-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,13,33,2.99318,0
slurm_20027963-467.out:result,../../../instances/NEP_knapsack_instances/3-10-5-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,67,56,14.8151,0
slurm_20027963-468.out:result,../../../instances/NEP_knapsack_instances/3-10-5-strongcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,16,116,40.892,0
slurm_20027963-469.out:result,../../../instances/NEP_knapsack_instances/3-10-5-strongcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,113,172,54.7898,0
slurm_20027963-46.out:result,../../../instances/NEP_knapsack_instances/2-15-2-strongcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,9,3,0.18567,0
slurm_20027963-470.out:result,../../../instances/NEP_knapsack_instances/3-10-5-strongcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,58,109,40.902,0
slurm_20027963-471.out:result,../../../instances/NEP_knapsack_instances/3-10-5-uncorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,12,8,0.353668,0
slurm_20027963-472.out:result,../../../instances/NEP_knapsack_instances/3-10-5-uncorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,16,27,3.01468,0
slurm_20027963-473.out:result,../../../instances/NEP_knapsack_instances/3-10-5-uncorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,82,33,12.027,0
slurm_20027963-474.out:result,../../../instances/NEP_knapsack_instances/3-10-5-uncorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,28,25,4.81381,0
slurm_20027963-475.out:result,../../../instances/NEP_knapsack_instances/3-10-5-uncorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,117,82,15.4084,0
slurm_20027963-476.out:result,../../../instances/NEP_knapsack_instances/3-10-5-weakcorr-0.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,18,32,4.36322,0
slurm_20027963-477.out:result,../../../instances/NEP_knapsack_instances/3-10-5-weakcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,3,0,2.84714,0
slurm_20027963-478.out:result,../../../instances/NEP_knapsack_instances/3-10-5-weakcorr-2.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,88,77,44.3649,0
slurm_20027963-479.out:result,../../../instances/NEP_knapsack_instances/3-10-5-weakcorr-3.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,25,95,97.3145,0
slurm_20027963-47.out:result,../../../instances/NEP_knapsack_instances/2-15-2-strongcorr-1.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,10,61,15.7991,0
slurm_20027963-480.out:result,../../../instances/NEP_knapsack_instances/3-10-5-weakcorr-4.txt,NEP,NEP-mixedInteger,basicAlgorithm,eqCuts,globalCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,17,65,4.13659,0
