FILENAME,INSTANCE,GAME_TYPE,ALGORITHM_VARIANT,CUT,CUT_VALIDITY,ENUMERATE_NE,MODEL_TYPE,BRANCHING_STRATEGY,FEASIBILITY_TOL,SOLVE_STATUS,NUMBER_OF_NE_FOUND,NODE_EXPLORED,CUTS_ADDED,TIME,ANTICYCLING_MEASURES_TAKEN
slurm_20023249-513.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,74849,51609,1254.84,0
slurm_20023249-514.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2159,1894,45.9253,0
slurm_20023249-515.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,629,325,9.01308,0
slurm_20023249-516.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,202366,89286,3599.92,0
slurm_20023249-517.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,135815,74077,2134.3,0
slurm_20023249-518.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,17961,9980,335.816,0
slurm_20023249-519.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,56694,33368,926.349,0
slurm_20023249-51.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,133,69,1.94652,0
slurm_20023249-520.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-strongcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,151617,163820,3599.93,0
slurm_20023249-521.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,124386,99390,3239.26,0
slurm_20023249-522.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,134397,92249,3599.9,0
slurm_20023249-523.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,159581,101350,3599.9,0
slurm_20023249-524.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,958,509,16.9136,0
slurm_20023249-525.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,177732,84716,3599.91,0
slurm_20023249-526.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,157925,101021,3599.9,0
slurm_20023249-527.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5738,2527,120.62,0
slurm_20023249-528.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,173596,162606,3599.91,0
slurm_20023249-529.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,23817,17582,452.22,0
slurm_20023249-52.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,497,224,3.79654,0
slurm_20023249-530.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-uncorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,14,0,0.254166,0
slurm_20023249-531.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,143480,130679,3599.91,0
slurm_20023249-532.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,174464,115487,3599.91,0
slurm_20023249-533.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,148949,138891,3599.91,0
slurm_20023249-534.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,145546,128545,3445.78,0
slurm_20023249-535.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,153141,110133,3599.92,0
slurm_20023249-536.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,147406,136655,3599.91,0
slurm_20023249-537.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,157263,130333,3599.9,0
slurm_20023249-538.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,126843,144650,3599.91,0
slurm_20023249-539.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,145275,127818,3599.91,0
slurm_20023249-53.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2408,1259,14.1312,0
slurm_20023249-540.out:result,../../../instances/GNEP_knapsack_instances/3-15-5-weakcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,152228,130941,3599.91,0
slurm_20023249-541.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,162747,91383,3599.9,0
slurm_20023249-542.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,186844,84643,3599.91,0
slurm_20023249-543.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,197117,84986,3599.9,0
slurm_20023249-544.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,275465,104975,3599.9,0
slurm_20023249-545.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,200849,50045,3599.91,0
slurm_20023249-546.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,40627,8152,370.618,0
slurm_20023249-547.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,126561,99188,3599.93,0
slurm_20023249-548.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,221277,100063,3599.9,0
slurm_20023249-549.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,157001,103978,3599.9,0
slurm_20023249-54.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7551,3435,47.3751,0
slurm_20023249-550.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-strongcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,171341,107330,3599.9,0
slurm_20023249-551.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,182412,69632,3599.9,0
slurm_20023249-552.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,224729,31629,3599.91,0
slurm_20023249-553.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,220858,63365,3599.9,0
slurm_20023249-554.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,256943,42272,3599.91,0
slurm_20023249-555.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,168974,61337,3599.92,0
slurm_20023249-556.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,194673,79681,3599.9,0
slurm_20023249-557.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,350428,79057,3599.9,0
slurm_20023249-558.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,248635,32184,3599.93,0
slurm_20023249-559.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,186887,51643,3599.91,0
slurm_20023249-55.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5,0,0.097028,0
slurm_20023249-560.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-uncorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,19881,3320,204.466,0
slurm_20023249-561.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,267899,118630,3599.9,0
slurm_20023249-562.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,151340,93230,3599.93,0
slurm_20023249-563.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,200342,101326,3599.91,0
slurm_20023249-564.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,231498,49629,3599.9,0
slurm_20023249-565.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,286973,96684,3599.9,0
slurm_20023249-566.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,280712,107415,3599.9,0
slurm_20023249-567.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,271882,106496,3599.92,0
slurm_20023249-568.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,280739,120278,3599.9,0
slurm_20023249-569.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,218513,64630,3599.9,0
slurm_20023249-56.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,498,261,4.19773,0
slurm_20023249-570.out:result,../../../instances/GNEP_knapsack_instances/3-20-2-weakcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,39,0,0.424712,0
slurm_20023249-571.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,11625,9286,259.025,0
slurm_20023249-572.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,23856,19531,559.833,0
slurm_20023249-573.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,28,0,0.404514,0
slurm_20023249-574.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,210271,99821,3599.9,0
slurm_20023249-575.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,155713,125913,3599.91,0
slurm_20023249-576.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,165513,120931,3599.93,0
slurm_20023249-577.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,36,0,0.677371,0
slurm_20023249-578.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,121407,138279,3599.92,0
slurm_20023249-579.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,117526,117110,3599.91,0
slurm_20023249-57.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2584,1510,20.3855,0
slurm_20023249-580.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-strongcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,162491,107552,3599.92,0
slurm_20023249-581.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,143188,88017,3599.9,0
slurm_20023249-582.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,141516,93820,3599.9,0
slurm_20023249-583.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,168140,107437,3599.93,0
slurm_20023249-584.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,146401,115171,3599.92,0
slurm_20023249-585.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,12,0,0.260002,0
slurm_20023249-586.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,1,0,0.11541,0
slurm_20023249-587.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,33,3,0.568364,0
slurm_20023249-588.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,7,0,0.266388,0
slurm_20023249-589.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,5310,3301,105.042,0
slurm_20023249-58.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,2046,1125,14.23,0
slurm_20023249-590.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-uncorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,153062,69819,3599.9,0
slurm_20023249-591.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-0.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,160418,95936,3599.93,0
slurm_20023249-592.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-1.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,223762,63670,3599.91,0
slurm_20023249-593.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-2.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,110917,77197,3599.91,0
slurm_20023249-594.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-3.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,159535,86885,3599.91,0
slurm_20023249-595.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,53648,71301,2364.77,0
slurm_20023249-596.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-5.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,96766,105245,3599.9,0
slurm_20023249-597.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-6.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,152076,101017,3599.91,0
slurm_20023249-598.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-7.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,114728,85765,3599.9,0
slurm_20023249-599.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,117879,122511,3599.92,0
slurm_20023249-59.out:result,../../../instances/GNEP_knapsack_instances/2-10-5-weakcorr-8.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,11,0,0.114842,0
slurm_20023249-5.out:result,../../../instances/GNEP_knapsack_instances/2-10-2-strongcorr-4.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,SOLUTION_FOUND,1,586,156,2.74887,0
slurm_20023249-600.out:result,../../../instances/GNEP_knapsack_instances/3-20-5-weakcorr-9.txt,GNEP,GNEP-fullInteger,basicAlgorithm,intersectionCuts,localCuts,false,manyEtasGurobi,mostFractional,0.000000001,TIME_LIMIT_REACHED,0,131264,115552,3599.91,0
